date;year;tx;tn;rhx;rhn;rs;et0;station
2001-09-18;2001;28.01;19.91;76.8;46.2;10.12;3.491742859169082;COR06
2001-09-19;2001;28.82;18.17;81.6;39.8;13.32;3.5451373316289803;COR06
2001-09-20;2001;31.56;16.49;86.7;28.27;19.0;4.6619740021848965;COR06
2001-09-21;2001;29.9;16.49;86.5;36.97;12.78;3.5229257367030766;COR06
2001-09-22;2001;25.01;18.56;93.8;52.27;10.44;3.1246859899779134;COR06
2001-09-23;2001;25.2;17.7;86.5;47.56;15.03;4.440248559352005;COR06
2001-09-24;2001;25.93;17.23;90.5;40.88;16.34;3.791987071872295;COR06
2001-09-25;2001;27.88;12.93;95.2;25.12;19.69;3.0925506533035385;COR06
2001-09-26;2001;29.02;11.8;82.3;28.08;16.63;3.4804635271197712;COR06
2001-09-27;2001;28.88;14.82;73.6;27.81;16.42;3.7320042531852655;COR06
2001-09-28;2001;23.32;18.17;88.6;56.33;7.05;2.28813204847322;COR06
2001-09-29;2001;20.24;17.77;92.4;79.0;4.266;1.1597016690795536;COR06
2001-09-30;2001;26.67;17.03;91.0;47.0;16.45;3.0774244212417394;COR06
2001-10-01;2001;29.28;14.35;96.2;34.48;18.69;3.1596399441688567;COR06
2001-10-02;2001;30.49;14.75;91.2;31.91;18.69;3.639077908211415;COR06
2001-10-03;2001;28.95;15.7;90.6;34.81;14.58;2.832924868964884;COR06
2001-10-04;2001;32.7;16.89;85.1;24.44;17.5;3.928297149529372;COR06
2001-10-05;2001;27.15;16.96;79.7;38.25;11.96;3.4892386036516947;COR06
2001-10-06;2001;21.46;17.63;94.0;63.68;4.194;1.6742682994276945;COR06
2001-10-07;2001;23.73;13.54;96.5;47.36;10.14;2.1781976061706767;COR06
2001-10-08;2001;25.07;12.6;94.9;42.17;9.57;2.416598207786859;COR06
2001-10-09;2001;23.39;11.47;93.4;28.16;13.26;2.442179825596128;COR06
2001-10-10;2001;16.83;9.44;93.9;65.54;2.632;1.083846867502446;COR06
2001-10-11;2001;28.78;14.62;93.5;35.9;4.472;4.411127209479034;COR06
2001-10-12;2001;27.02;16.02;89.6;46.88;5.083;2.8402391769636486;COR06
2001-10-13;2001;22.38;13.07;94.2;61.03;11.43;1.906402304673132;COR06
2001-10-14;2001;26.34;13.34;93.3;38.46;14.65;2.7306659166668497;COR06
2001-10-15;2001;26.26;14.01;94.0;40.67;13.84;2.1755470892214808;COR06
2001-10-16;2001;28.35;14.08;93.7;29.49;13.98;3.272531143288032;COR06
2001-10-17;2001;27.95;16.69;86.3;41.75;12.26;3.232235836254496;COR06
2001-10-18;2001;25.15;18.77;87.1;58.42;6.723;2.454518378624524;COR06
2001-10-19;2001;21.8;14.95;93.9;71.4;3.68;1.5527103748227502;COR06
2001-10-20;2001;20.85;14.61;93.7;65.97;11.17;2.2244562864903537;COR06
2001-10-21;2001;22.66;14.89;94.6;54.1;13.59;1.9446117273541728;COR06
2001-10-22;2001;24.06;13.47;92.4;51.2;15.13;2.2892649829833847;COR06
2001-10-23;2001;25.21;14.55;93.7;47.76;13.37;1.994543855340272;COR06
2001-10-24;2001;25.41;12.87;93.1;39.14;16.03;2.7777031555905647;COR06
2001-10-25;2001;26.41;12.4;93.3;40.15;15.17;2.5227872599463304;COR06
2001-10-26;2001;24.4;13.2;92.6;46.88;13.96;2.0496464256052485;COR06
2001-10-27;2001;25.01;13.54;93.6;48.3;11.39;2.3678395575896625;COR06
2001-10-28;2001;28.3;16.69;80.5;37.11;10.28;2.796788905718408;COR06
2001-10-29;2001;29.43;15.49;86.3;29.57;10.82;2.7284989742068686;COR06
2001-10-30;2001;28.15;14.01;85.1;30.3;13.35;2.7231063939580165;COR06
2001-10-31;2001;28.28;12.12;92.0;25.66;14.49;2.8800504270923533;COR06
2001-11-01;2001;27.76;12.33;82.9;24.11;14.26;2.807951421695165;COR06
2001-11-02;2001;23.39;12.07;83.0;43.75;13.55;2.412246936863591;COR06
2001-11-03;2001;21.92;11.92;87.0;46.15;12.82;1.9277489625008184;COR06
2001-11-04;2001;16.3;11.93;93.5;75.2;3.117;1.0249921174855716;COR06
2001-11-05;2001;17.16;14.15;95.0;87.2;2.536;0.7961076906939591;COR06
2001-11-06;2001;21.72;14.62;95.2;65.42;9.47;1.510270968282454;COR06
2001-11-07;2001;22.39;12.8;94.1;59.9;5.638999999999999;1.6031344895950903;COR06
2001-11-08;2001;22.52;9.85;94.3;41.1;5.983;1.848366731429104;COR06
2001-11-09;2001;14.96;6.626;94.0;26.58;1.813;2.2185660176192816;COR06
2001-11-10;2001;11.58;2.794;73.8;26.23;7.17;2.253999214843636;COR06
2001-11-11;2001;12.73;-0.297;90.0;27.17;6.144;1.249101519193247;COR06
2001-11-12;2001;14.54;0.905;95.3;38.09;6.4860000000000015;1.2203384627945164;COR06
2001-11-13;2001;16.62;1.849;93.7;46.38;8.18;1.1883921801134083;COR06
2001-11-14;2001;15.41;2.457;95.6;25.08;6.948;1.851345660904199;COR06
2001-11-15;2001;12.06;0.513;86.1;36.55;8.27;1.1955241578949032;COR06
2001-11-16;2001;13.54;4.669;85.1;39.45;9.39;1.0206580295536585;COR06
2001-11-17;2001;16.62;7.56;90.3;41.66;11.85;1.5024411233385888;COR06
2001-11-18;2001;16.69;6.4860000000000015;94.0;50.42;9.23;1.1105686623483093;COR06
2001-11-19;2001;16.22;3.132;95.8;47.72;11.82;1.1109259043192723;COR06
2001-11-20;2001;17.09;4.872;83.0;39.64;10.88;1.975449725022476;COR06
2001-11-21;2001;18.03;4.197;80.8;39.08;12.0;2.147236282927077;COR06
2001-11-22;2001;13.88;8.09;84.0;69.18;1.873;1.1028029644294204;COR06
2001-11-23;2001;19.23;6.353;85.8;42.99;10.63;1.7642968158695718;COR06
2001-11-24;2001;17.75;4.737;92.2;47.25;11.15;1.3054514257190473;COR06
2001-11-25;2001;18.29;3.861;93.9;50.47;11.05;0.9416951799236456;COR06
2001-11-26;2001;15.41;4.197;94.3;59.32;8.89;0.8781090215816858;COR06
2001-11-27;2001;14.87;9.44;86.6;68.22;6.697;1.0325486181921786;COR06
2001-11-28;2001;16.62;5.343999999999999;87.4;24.94;11.2;1.8734857967909428;COR06
2001-11-29;2001;17.75;3.86;87.9;38.07;10.57;1.4657831730428603;COR06
2001-11-30;2001;18.15;2.187;94.8;43.87;10.65;0.9710966782942608;COR06
2001-12-01;2001;18.02;0.7020000000000001;96.0;51.42;10.55;0.5878348951035427;COR06
2001-12-02;2001;17.48;1.3769999999999998;96.2;42.39;10.22;1.0230271891312874;COR06
2001-12-03;2001;17.36;3.8;87.7;47.85;9.56;1.171586353331032;COR06
2001-12-04;2001;17.35;2.793;94.2;47.37;9.93;1.042433983700812;COR06
2001-12-05;2001;19.23;3.595;94.5;31.54;8.79;1.9729255468144271;COR06
2001-12-06;2001;18.98;4.534;88.4;31.68;7.54;1.6049912583953994;COR06
2001-12-07;2001;20.18;1.579;94.4;32.21;9.03;0.8869042177221265;COR06
2001-12-08;2001;17.28;3.117;92.7;40.43;8.17;1.2006919423502962;COR06
2001-12-09;2001;17.95;4.669;86.0;39.23;8.51;1.7454146931138732;COR06
2001-12-10;2001;16.08;4.939;75.0;40.38;7.61;1.7247833215373605;COR06
2001-12-11;2001;14.33;8.36;71.0;56.49;3.536;1.6367403362542852;COR06
2001-12-12;2001;14.01;11.05;78.8;55.63;2.2840000000000003;1.3315789860825664;COR06
2001-12-13;2001;16.47;10.05;83.2;55.67;6.938;0.973259496082892;COR06
2001-12-14;2001;17.63;9.85;93.1;58.98;6.73;0.9340985766174946;COR06
2001-12-15;2001;13.14;0.499;95.1;34.67;1.825;1.9354550340395664;COR06
2001-12-16;2001;10.92;-1.515;77.5;38.17;1.817;1.5781393676864337;COR06
2001-12-17;2001;12.46;0.4320000000000001;93.3;36.68;2.165;1.4942512764805045;COR06
2001-12-18;2001;14.87;7.89;92.3;45.23;4.13;1.5965046371059957;COR06
2001-12-19;2001;14.67;6.154;79.7;44.02;4.543;1.2215143060271287;COR06
2001-12-20;2001;13.86;3.726;84.7;46.04;6.715;1.1675751220045836;COR06
2001-12-21;2001;13.88;4.939;81.4;48.48;4.452;1.3509839530944092;COR06
2001-12-22;2001;13.47;7.15;76.0;54.62;4.489;1.310802303525862;COR06
2001-12-23;2001;12.93;6.5520000000000005;95.7;71.3;1.638;0.8990310875893266;COR06
2001-12-24;2001;11.31;3.66;87.6;66.3;4.292;0.8687115234231855;COR06
2001-12-25;2001;14.13;5.479;94.9;62.89;7.05;0.7208132339658269;COR06
2001-12-26;2001;10.17;1.849;96.1;77.9;4.832;0.4892242983334877;COR06
2001-12-27;2001;13.12;0.5670000000000001;95.8;52.11;8.67;0.8013409218398191;COR06
2001-12-28;2001;12.06;1.5119999999999998;93.7;53.0;7.98;1.0155527480857298;COR06
2001-12-29;2001;13.99;1.107;91.8;46.04;8.57;1.0106811651388456;COR06
2001-12-30;2001;12.12;5.479;84.5;58.26;3.3560000000000003;1.0764204003885678;COR06
2001-12-31;2001;14.35;8.09;95.4;73.6;2.679;0.7850447402589406;COR06
2002-01-01;2002;16.83;11.45;94.1;72.7;3.197;0.8772381975094494;COR06
2002-01-02;2002;16.69;10.05;94.2;62.29;4.357;1.0175685803334424;COR06
2002-01-03;2002;15.75;7.49;94.6;67.81;6.249;0.947226947895064;COR06
2002-01-04;2002;14.47;3.327;95.7;65.66;10.45;0.7956939261025009;COR06
2002-01-05;2002;17.57;5.816;93.1;50.75;9.68;1.4510569246017089;COR06
2002-01-06;2002;15.81;5.681;80.4;45.84;10.47;1.6444927739322357;COR06
2002-01-07;2002;13.87;3.799;92.5;42.6;11.0;1.2656873092068597;COR06
2002-01-08;2002;11.72;3.995;84.6;57.86;5.598;1.01356209613322;COR06
2002-01-09;2002;14.8;5.816;92.5;47.19;10.63;0.9955791995896026;COR06
2002-01-10;2002;15.14;3.995;91.2;52.04;10.69;1.1885521448998118;COR06
2002-01-11;2002;15.81;4.737;91.5;50.22;10.66;1.2681994883620085;COR06
2002-01-12;2002;14.8;4.263999999999999;92.8;58.71;8.32;1.0965267404361396;COR06
2002-01-13;2002;13.2;6.011;94.2;71.9;3.627;0.7626107692809698;COR06
2002-01-14;2002;16.94;3.927;95.3;51.28;8.0;1.0748345463804707;COR06
2002-01-15;2002;15.61;2.119;94.4;53.46;8.34;1.005088970103834;COR06
2002-01-16;2002;15.21;3.59;91.0;44.69;9.26;1.4259519848228446;COR06
2002-01-17;2002;16.15;2.721;95.0;45.5;9.37;1.1284842751807258;COR06
2002-01-18;2002;15.41;2.456;95.1;54.6;9.03;0.8932537644740914;COR06
2002-01-19;2002;13.54;2.187;94.4;53.2;8.02;1.1088397743161569;COR06
2002-01-20;2002;16.74;3.657;93.5;37.81;10.03;1.5160585325925329;COR06
2002-01-21;2002;15.15;2.457;93.3;49.9;7.75;1.5386603164816046;COR06
2002-01-22;2002;13.33;9.04;95.0;66.55;5.096;0.8448718411342624;COR06
2002-01-23;2002;16.22;8.43;95.3;73.8;1.988;1.2275230452505497;COR06
2002-01-24;2002;13.46;5.479;96.0;71.8;5.869;0.7552042860939514;COR06
2002-01-25;2002;15.61;3.86;96.1;56.08;10.62;0.9675613391926337;COR06
2002-01-26;2002;17.21;5.614;94.8;63.95;10.74;1.1292144491399316;COR06
2002-01-27;2002;16.76;5.816;95.2;59.59;11.37;1.4138573662314409;COR06
2002-01-28;2002;19.77;4.803999999999999;93.7;33.22;11.69;2.013990425940922;COR06
2002-01-29;2002;16.69;2.854;94.5;39.5;8.71;1.316301304101232;COR06
2002-01-30;2002;16.88;4.399;94.3;51.1;10.21;1.3618868870480425;COR06
2002-01-31;2002;17.01;4.872;96.4;52.36;11.71;1.1124571973045372;COR06
2002-02-01;2002;18.02;3.798;93.9;33.09;12.5;1.923971739507132;COR06
2002-02-02;2002;19.3;2.592;90.3;29.72;12.6;1.967883819249176;COR06
2002-02-03;2002;13.54;3.995;88.2;52.06;4.994;1.1167736262117185;COR06
2002-02-04;2002;18.02;4.602;96.0;54.25;11.38;1.2118067175043183;COR06
2002-02-07;2002;14.2;6.62;95.2;55.04;5.691;1.1463985957356997;COR06
2002-02-08;2002;20.44;6.287999999999999;95.5;39.49;14.24;1.986925043669592;COR06
2002-02-09;2002;21.58;4.332;94.6;30.92;14.61;1.93668325572003;COR06
2002-02-10;2002;19.84;3.792;94.9;45.69;13.72;1.680096199024642;COR06
2002-02-11;2002;18.15;4.669;95.1;54.72;14.41;1.5818513905758218;COR06
2002-02-12;2002;21.98;4.534;95.2;35.17;14.83;2.050609747075945;COR06
2002-02-13;2002;21.58;4.872;94.6;41.5;14.72;1.775263158094646;COR06
2002-02-14;2002;19.37;3.995;94.8;42.86;13.8;2.1251584594169826;COR06
2002-02-15;2002;16.89;3.792;72.1;28.65;12.57;2.860304984302663;COR06
2002-02-16;2002;17.95;3.46;90.3;39.15;14.11;1.9393981556176576;COR06
2002-02-17;2002;12.87;6.356;91.1;57.25;4.307;1.120389537715406;COR06
2002-02-18;2002;17.75;5.074;86.3;36.25;15.89;2.401202528294229;COR06
2002-02-19;2002;16.81;0.233;94.8;29.73;16.19;2.3696813501035687;COR06
2002-02-20;2002;17.68;-0.5670000000000001;91.5;28.64;16.61;1.9946990317014528;COR06
2002-02-21;2002;18.76;1.3090000000000002;94.4;37.87;16.41;1.7886766357920587;COR06
2002-02-22;2002;19.64;3.927;92.2;28.57;16.16;2.4054516980019103;COR06
2002-02-23;2002;21.97;2.524;92.3;31.19;17.13;2.313649770275123;COR06
2002-02-24;2002;21.77;2.052;94.5;28.76;17.3;2.3676563162661086;COR06
2002-02-25;2002;19.03;2.187;94.7;50.34;13.62;1.6196702938922816;COR06
2002-02-26;2002;20.9;3.86;94.5;36.98;17.67;2.3832777094275595;COR06
2002-02-27;2002;18.49;2.187;95.0;49.46;17.25;1.9477234366961709;COR06
2002-02-28;2002;15.48;5.816;93.3;67.88;9.83;1.4581277414409952;COR06
2002-03-01;2002;13.93;8.97;94.9;55.49;6.725;1.5860508488072902;COR06
2002-03-02;2002;16.2;6.4170000000000025;95.4;32.55;16.28;2.0530911742770432;COR06
2002-03-03;2002;15.82;7.28;93.2;58.11;7.32;1.7045279227054675;COR06
2002-03-04;2002;13.41;6.681;93.7;73.4;4.962;1.1351000434417031;COR06
2002-03-05;2002;15.27;6.88;95.6;55.07;11.11;1.6876772018591022;COR06
2002-03-06;2002;15.67;5.343999999999999;93.4;43.34;16.11;2.0441902180299016;COR06
2002-03-07;2002;16.62;5.614;94.3;45.16;12.93;2.0766805770166687;COR06
2002-03-08;2002;19.57;3.06;94.6;41.1;19.1;2.347407907731509;COR06
2002-03-09;2002;19.9;4.534;95.1;48.98;18.58;2.379942756370533;COR06
2002-03-10;2002;18.89;8.16;94.8;59.1;14.44;2.0652410199665248;COR06
2002-03-11;2002;19.7;6.896;95.2;48.72;15.28;2.1986521654218563;COR06
2002-03-12;2002;24.06;9.64;84.7;27.82;13.69;3.5506135160002947;COR06
2002-03-13;2002;14.67;9.03;93.3;61.54;7.35;1.7837952740694114;COR06
2002-03-14;2002;15.34;9.37;94.4;64.04;9.98;1.883034527034276;COR06
2002-03-15;2002;17.31;9.04;94.9;68.69;6.558;1.5074204013062702;COR06
2002-03-16;2002;15.08;7.3;94.7;67.02;9.57;1.5633458104662254;COR06
2002-03-17;2002;14.06;3.792;95.4;65.12;12.06;1.686200649387778;COR06
2002-03-18;2002;19.7;12.26;95.1;63.27;14.15;2.497057250987297;COR06
2002-03-19;2002;21.43;11.05;95.3;58.74;17.76;2.5445878814231726;COR06
2002-03-20;2002;27.68;9.78;95.6;32.32;21.95;3.8586829101259728;COR06
2002-03-21;2002;27.88;10.12;95.6;35.89;21.73;3.6798864859703495;COR06
2002-03-22;2002;29.43;10.72;96.3;21.88;22.25;4.422070988991184;COR06
2002-03-23;2002;30.09;10.05;94.6;27.95;22.42;4.262860936943342;COR06
2002-03-24;2002;28.01;9.51;95.1;32.66;22.29;3.5776198336884018;COR06
2002-03-25;2002;24.44;10.12;92.4;40.68;21.68;3.2222376287609933;COR06
2002-03-26;2002;22.92;9.98;93.6;37.12;21.69;3.379742946636811;COR06
2002-03-27;2002;24.06;7.96;93.6;33.61;22.45;3.8093658300774287;COR06
2002-03-28;2002;16.89;9.44;82.9;40.85;6.91;1.918412579534172;COR06
2002-03-29;2002;21.64;9.51;81.4;33.48;22.68;3.628709716718536;COR06
2002-03-30;2002;23.12;10.71;88.6;41.16;21.14;3.4368716927252927;COR06
2002-03-31;2002;23.25;8.36;93.8;39.34;23.27;3.707312469530549;COR06
2002-04-01;2002;17.15;7.89;92.5;58.57;7.53;1.5195774431824474;COR06
2002-04-02;2002;18.69;11.45;91.6;52.02;15.92;2.7616104993708515;COR06
2002-04-03;2002;16.62;7.96;93.1;41.05;17.82;3.3062788923283275;COR06
2002-04-04;2002;15.68;5.074;91.6;43.21;19.73;3.0162802570748224;COR06
2002-04-05;2002;17.08;9.58;92.5;68.41;9.36;1.7855282718680687;COR06
2002-04-06;2002;14.01;8.9;93.6;68.24;7.24;1.499380068573135;COR06
2002-04-07;2002;13.54;6.0820000000000025;93.9;71.6;5.803999999999999;1.306356400813931;COR06
2002-04-08;2002;20.11;8.23;91.1;33.76;15.93;3.1470772547831265;COR06
2002-04-09;2002;20.49;9.04;92.4;47.96;17.4;2.8109182908033343;COR06
2002-04-10;2002;21.17;7.82;94.5;41.83;23.36;3.6657037194195854;COR06
2002-04-11;2002;12.73;7.42;93.7;72.6;4.261;1.1939781112589898;COR06
2002-04-12;2002;12.93;5.142;91.8;69.12;7.85;1.5592261713622302;COR06
2002-04-13;2002;18.49;7.09;95.1;67.12;13.41;2.1568098941280134;COR06
2002-04-14;2002;17.35;8.84;93.8;54.74;12.56;2.135036363396424;COR06
2002-04-15;2002;18.04;10.18;94.1;48.73;12.27;2.269032564138312;COR06
2002-04-16;2002;20.69;7.56;95.7;32.41;22.39;3.459083488484432;COR06
2002-04-17;2002;22.31;6.559;95.5;36.44;23.14;3.549967221993122;COR06
2002-04-18;2002;23.66;8.43;94.8;30.78;22.76;3.78717404568653;COR06
2002-04-19;2002;24.51;9.31;94.3;33.74;22.85;3.776549884296103;COR06
2002-04-20;2002;26.67;10.12;95.0;22.42;24.39;4.567869052093215;COR06
2002-04-21;2002;28.75;9.85;93.4;23.1;24.76;4.857107608753538;COR06
2002-04-22;2002;25.99;11.13;90.2;34.88;24.38;4.241119543884411;COR06
2002-04-23;2002;27.41;8.57;90.9;20.81;25.28;4.858571420365027;COR06
2002-04-24;2002;28.08;9.11;89.6;22.09;25.07;4.554616381076642;COR06
2002-04-25;2002;30.02;9.71;91.6;18.92;24.66;4.264237425622166;COR06
2002-04-26;2002;30.48;10.86;93.9;24.1;26.58;5.159737345362736;COR06
2002-04-27;2002;28.08;11.79;91.6;30.91;27.7;5.250760203668479;COR06
2002-04-28;2002;23.86;14.53;92.3;53.62;13.93;3.2376197370424697;COR06
2002-04-29;2002;26.6;13.27;92.5;30.98;23.42;4.314705062210424;COR06
2002-04-30;2002;27.81;11.52;94.3;35.82;26.78;4.7977957190984855;COR06
2002-05-01;2002;23.19;10.39;91.1;26.2;26.6;4.876520915159557;COR06
2002-05-02;2002;20.97;8.36;93.3;30.46;25.27;4.46117442939816;COR06
2002-05-03;2002;20.18;7.64;75.5;23.05;23.95;4.4946684206258425;COR06
2002-05-04;2002;23.05;5.343999999999999;83.9;23.91;29.29;4.819804967241982;COR06
2002-05-05;2002;23.85;8.84;84.5;23.98;18.73;3.8757806178468974;COR06
2002-05-06;2002;20.5;11.38;81.5;37.19;15.15;3.2461078009752136;COR06
2002-05-07;2002;18.89;10.32;92.1;51.62;15.74;3.0884294721308123;COR06
2002-05-08;2002;17.16;10.37;92.7;59.12;12.17;2.471128999686228;COR06
2002-05-09;2002;16.69;11.52;93.4;75.4;8.27;1.7483481006809605;COR06
2002-05-10;2002;18.89;12.6;93.7;69.43;14.55;2.6699845174730643;COR06
2002-05-11;2002;20.92;9.71;90.2;36.39;24.84;4.321101864616389;COR06
2002-05-12;2002;23.86;7.03;94.7;32.54;28.06;4.4885639029744855;COR06
2002-05-13;2002;25.74;8.43;94.6;26.47;28.03;5.0928060431863535;COR06
2002-05-14;2002;31.5;9.98;94.1;15.69;26.98;5.389548256245284;COR06
2002-05-15;2002;31.83;12.87;82.8;26.93;21.49;4.917405759518176;COR06
2002-05-16;2002;34.12;14.21;83.2;22.08;23.42;6.5658833662353855;COR06
2002-05-17;2002;25.07;14.21;79.7;30.92;22.74;5.4911007800715685;COR06
2002-05-18;2002;27.14;10.24;80.7;19.8;29.43;5.219806899882533;COR06
2002-05-19;2002;30.02;10.99;79.2;16.29;29.73;5.996841396166557;COR06
2002-05-20;2002;29.49;10.79;80.5;15.29;28.95;5.751550791337516;COR06
2002-05-21;2002;27.95;12.19;83.1;26.8;26.66;5.748931751453728;COR06
2002-05-22;2002;23.59;14.07;94.9;31.86;19.03;4.5051551256341815;COR06
2002-05-23;2002;24.33;8.63;89.4;24.65;27.04;5.032657849025333;COR06
2002-05-24;2002;28.75;8.7;93.6;27.0;29.34;5.323148676085341;COR06
2002-05-25;2002;29.09;13.88;81.7;18.52;29.15;6.025678525851825;COR06
2002-05-26;2002;27.21;10.12;74.7;24.58;28.23;5.909067085336384;COR06
2002-05-27;2002;25.94;9.78;73.1;15.9;29.93;5.642968466128715;COR06
2002-05-28;2002;29.23;7.83;80.2;15.22;29.01;5.164041718647543;COR06
2002-05-29;2002;32.3;11.47;81.9;19.32;29.41;6.009565336236116;COR06
2002-05-30;2002;33.72;14.08;63.32;22.48;26.74;6.303754334897818;COR06
2002-05-31;2002;30.82;16.49;74.9;31.98;24.08;5.549021424791179;COR06
2002-06-01;2002;32.23;15.95;87.6;30.29;27.35;5.996464926494548;COR06
2002-06-02;2002;27.68;17.03;79.8;48.22;27.57;5.962381587362215;COR06
2002-06-03;2002;25.01;16.49;84.0;50.86;20.8;4.678350362723506;COR06
2002-06-04;2002;21.32;13.71;90.3;48.65;17.96;4.0743664666878265;COR06
2002-06-05;2002;24.87;14.61;90.5;27.75;24.74;5.466507615507882;COR06
2002-06-06;2002;26.02;11.58;71.8;32.74;27.46;6.190553605911419;COR06
2002-06-07;2002;26.01;13.34;82.5;37.11;27.57;5.73127238169084;COR06
2002-06-08;2002;24.4;14.82;67.54;20.41;29.57;6.524155429181428;COR06
2002-06-09;2002;27.47;10.57;73.5;24.31;31.01;5.713401601365619;COR06
2002-06-10;2002;32.58;12.21;78.7;25.79;29.9;5.820525124648683;COR06
2002-06-11;2002;35.05;15.23;80.8;16.96;29.47;6.626403507377884;COR06
2002-06-12;2002;33.65;16.1;67.23;21.27;21.69;5.1197039948968746;COR06
2002-06-13;2002;30.17;17.84;62.55;26.4;20.92;5.400168552865757;COR06
2002-06-14;2002;31.64;14.35;73.1;23.64;24.44;5.3877825884572985;COR06
2002-06-15;2002;35.32;16.3;82.8;21.87;28.44;6.3132509611730345;COR06
2002-06-16;2002;38.13;19.18;58.24;17.97;28.71;7.076973668620057;COR06
2002-06-17;2002;37.15;19.97;68.13;19.05;28.09;7.436004425028178;COR06
2002-06-18;2002;33.24;19.1;69.3;24.23;28.44;7.080231103244937;COR06
2002-06-19;2002;32.16;19.45;81.3;27.2;23.34;5.781007586725028;COR06
2002-06-20;2002;34.04;17.9;78.7;25.98;28.08;6.503397139459616;COR06
2002-06-21;2002;36.06;18.04;71.2;22.01;29.35;6.513213769681988;COR06
2002-06-22;2002;37.05;18.44;74.2;18.57;29.84;7.395951673500216;COR06
2002-06-23;2002;34.12;16.64;71.5;18.78;30.61;7.503791535586684;COR06
2002-06-29;2002;29.16;16.83;82.7;34.55;27.06;6.457720797736416;COR06
2002-06-30;2002;27.61;17.7;81.8;44.11;21.68;5.516552605174184;COR06
2002-07-01;2002;27.61;18.17;77.1;35.08;21.48;5.2855781742169725;COR06
2002-07-02;2002;32.17;14.89;87.1;24.17;29.72;6.2385195012236725;COR06
2002-07-03;2002;35.25;16.03;86.6;16.49;30.45;6.938798270113297;COR06
2002-07-04;2002;37.46;15.7;89.8;12.92;29.87;6.719872159478671;COR06
2002-07-07;2002;34.84;19.18;67.68;22.08;28.55;6.827613538389603;COR06
2002-07-08;2002;32.3;20.32;75.3;30.43;28.07;7.064745414734925;COR06
2002-07-09;2002;33.17;17.36;90.0;19.25;30.4;7.3408525261684785;COR06
2002-07-10;2002;32.37;16.9;80.2;32.92;29.64;6.423298777045691;COR06
2002-07-11;2002;34.99;16.83;82.8;14.41;29.61;6.930828282300947;COR06
2002-07-12;2002;36.73;15.36;70.9;12.25;30.1;7.439992781892457;COR06
2002-07-13;2002;37.52;19.05;59.93;13.06;28.67;7.168616812458358;COR06
2002-07-14;2002;31.64;17.97;75.4;10.23;30.13;7.644951063140649;COR06
2002-07-15;2002;33.98;13.54;56.18;12.59;28.88;6.389158481386657;COR06
2002-07-16;2002;35.99;15.36;60.76;12.39;29.5;6.488651800792867;COR06
2002-07-17;2002;37.26;16.03;60.01;13.93;28.82;6.741495109387937;COR06
2002-07-18;2002;37.8;17.44;79.5;14.67;27.52;6.498592115842773;COR06
2002-07-19;2002;36.99;19.79;66.96;17.03;27.86;7.651230013761443;COR06
2002-07-20;2002;35.33;18.58;82.1;15.82;23.9;6.551344726627095;COR06
2002-07-21;2002;32.19;17.7;88.2;28.95;27.45;7.008404134760172;COR06
2002-07-22;2002;30.1;18.17;77.5;29.7;28.16;6.682196071623605;COR06
2002-07-23;2002;33.04;16.03;87.4;26.73;27.96;6.357303440290285;COR06
2002-07-24;2002;35.53;16.24;87.5;14.41;29.17;6.416434572147686;COR06
2002-07-25;2002;39.14;16.51;63.97;11.84;28.08;6.339292360324071;COR06
2002-07-26;2002;40.48;18.58;63.36;11.71;27.89;7.011920487969428;COR06
2002-07-27;2002;39.95;19.05;57.36;13.66;28.05;7.213805577650308;COR06
2002-07-28;2002;40.62;19.72;65.99;13.39;27.89;7.9751859946989345;COR06
2002-07-29;2002;39.14;21.32;53.3;15.81;26.87;8.482791114810732;COR06
2002-07-30;2002;37.2;17.57;74.9;18.31;26.98;8.186426168968866;COR06
2002-07-31;2002;33.71;18.44;74.7;30.63;27.26;7.785447985272253;COR06
2002-08-01;2002;35.32;19.11;82.6;21.2;24.86;6.88023464938688;COR06
2002-08-02;2002;35.53;19.18;70.7;21.47;26.55;8.022063157168692;COR06
2002-08-03;2002;33.39;19.44;82.4;22.62;25.99;7.384778462434455;COR06
2002-08-04;2002;34.92;17.84;76.2;16.96;28.5;7.05977088949541;COR06
2002-08-05;2002;32.79;16.5;67.76;20.13;22.17;5.860829269653671;COR06
2002-08-06;2002;34.18;16.1;77.3;17.44;27.55;6.616660617947668;COR06
2002-08-07;2002;35.86;17.64;72.9;15.88;27.1;7.553698188704399;COR06
2002-08-08;2002;34.32;18.11;72.7;25.24;25.63;7.966810489183098;COR06
2002-08-09;2002;33.85;19.38;86.9;25.98;22.51;7.667143022203879;COR06
2002-08-10;2002;31.85;20.44;66.31;30.44;17.26;6.75805251373804;COR06
2002-08-11;2002;34.25;17.9;78.1;22.08;27.11;5.843877446596832;COR06
2002-08-12;2002;38.36;16.22;48.54;10.91;26.88;6.845768281437942;COR06
2002-08-13;2002;40.15;18.58;57.5;11.84;25.95;7.729578794542463;COR06
2002-08-14;2002;31.38;20.71;77.1;37.77;24.72;6.787732612770864;COR06
2002-08-15;2002;33.65;17.43;80.8;15.62;26.88;7.603893738828503;COR06
